umls_cui,name
C0270075,Unspecified condition originating in the perinatal period
C0037578,Soft tissue injury
C0241028,Sexually active
C0034072,Cor pulmonale
C0936223,Prostate cancer metastatic
C0027066,Myoclonus
C0264886,Conduction disorder
C0234193,Sensation of heat
C0162275,Ketonuria
C0497247,Blood pressure increased
C0476463,Found dead
C0151468,Thyroid adenoma
C0863084,Skin discomfort
C0005398,Cholestasis extrahepatic
C0008526,Choroiditis
C0748538,Scleral pigmentation
C0085648,Synovial cyst
C0152171,Primary pulmonary hypertension
C0085128,Cardiac output increased
C2721578,Pulmonary oil microembolism
C0239946,Hepatic fibrosis
C0158369,Swelling of limb
C0423281,Anterior chamber flare
C0549419,Skin fragility
C0007863,Occipital neuralgia
C0231557,Bone development abnormal
C0151738,Large intestine perforation
C0856825,Acute graft versus host disease
C0852928,Insomnia exacerbated
C0149937,Acute interstitial nephritis
C0034634,Rage
C1262200,Cerebrovascular infarction
C0151765,Liver fatty deposition
C0235129,Feeling strange
C0314719,Dry eye
C0038363,Aphthous stomatitis
C0239295,Oesophageal candidiasis
C0151620,Hypertensive encephalopathy
C1321523,Wandering pacemaker
C1262022,Freezing phenomenon
C0241832,Cerebrovascular insufficiency
C0026985,Myelodysplasia
C0549450,Oesophageal reflux aggravated
C0151685,Growth accelerated
C0151606,Oedema labial genital
C0152196,Spasm of accommodation
C0005695,Bladder neoplasm
C0279637,Anal cancer
C0239591,Paresthesia of fingers
C0023223,Leg ulcer
C1504376,Unresponsive to verbal stimuli
C0085632,Apathy
C0040409,Tongue disorder
C0037997,Spleen disorder
C0242172,Pelvic inflammatory disease
C0042996,Vulvitis
C0264906,Atrioventricular block second degree
C0235880,Mononeuritis
C0854286,Eyelid function disorder
C0221228,Comedone
C0235097,Withdrawal seizures
C0497481,Penile pain
C0024282,Lymphocytosis
C1619733,Gout flare
C0085119,Ulcer foot
C0022650,Calculus of kidney
C0392167,Drug effect prolonged
C0014743,Erythema nodosum
C0241137,Pallor of skin
C0019123,Haemothorax
C0853926,Dyspepsia aggravated
C0030409,Paracoccidioides infection
C0016522,Foramen ovale patent
C0085661,Onycholysis
C1264613,Gastrointestinal infection
C0033953,Psychosexual disorder
C1412000,Mesenteric vascular insufficiency
C0151514,Skin atrophy
C0085271,Self injurious behaviour
C0002063,Alkalosis
C0013132,Drooling
C0151585,Deafness permanent
C0235807,Hair texture abnormal
C1306571,Hepatic insufficiency
C0085160,Hidradenitis
C0030299,Pancreatic pseudocyst
C0012241,Gastrointestinal malformation
C0576093,Genu valgum
C0393947,Cholinergic crisis
C1268766,Change in blood pressure
C1112565,Pneumatosis intestinalis
C0558368,Vaginal irritation
C0741553,Hemorrhage abnormal
C0162529,Colitis ischaemic
C0232097,Volume plasma increased
C0221255,Calcification metastatic
C0341318,Enterocutaneous fistula
C0848648,Fungal rash
C1536055,Drug administration error
C0302832,Obsessional neurosis
C0341163,Gastric ulcer perforation
C0423791,Rash maculo-papular
C0233796,Amnesia transient
C1536075,Sudden unexplained death in epilepsy
C0677658,Breast disorder female
C0017178,Gastrointestinal disorder
C0022672,Nephrosis lower nephron
C0948522,Ocular vascular disorder
C0035229,Respiratory insufficiency
C0541772,Ammonia increased
C0026113,Miliaria
C0236023,Periodontal destruction
C0160087,Ankle sprain
C0033046,Premenstrual syndrome
C0699790,Carcinoma colon
C0949083,Nosocomial pneumonia
C0522171,Sense of oppression
C0016655,Multiple fractures
C0240941,Itchy scalp
C0919737,Platelet aggregation inhibition
C0012569,Diplopia
C0149931,Migraine
C0161479,Nerve injury
C0405479,Nipple disorder
C0034951,Refraction disorder
C0006625,Cachexia
C0549428,Nicotinic effects
C0856081,Restlessness aggravated
C0520559,Numbness of tongue
C0036983,Septic shock
C0013144,Drowsiness
C0040252,Body tinea
C0155773,Portal vein thrombosis
C0857121,Hypertensive
C0016508,Congenital foot malformation
C0948695,White blood cell count low
C0221777,Nontoxic goiter
C0004930,Behavior disorder
C0553731,PRL increased
C0030587,Paroxysmal atrial tachycardia
C0235632,Loin pain
C0027145,Myxoedema
C0392176,Gastric irritation
C0856108,Hypercholesterolemia aggravated
C2939147,Feeling hot
C0427085,Jerky movement NOS
C0268030,Acidemia
C0263111,Perineal abscess
C0423757,Skin thinness
C0011304,Demyelination
C0269002,Penile haemorrhage
C0497201,Abnormal sensation in eye
C0150450,Altered state of consciousness
C0853193,Bipolar I disorder
C3267019,Central nervous system haemorrhage
C0034079,Lung nodule
C0235851,Hyperbilirubinemia aggravated
C0032788,Postoperative hemorrhage
C0857751,Erythema multiforme minor
C1328337,Urethritis noninfective
C0041466,Typhoid fever
C0020640,Factor II deficiency
C0857807,Accidental ingestion
C0014869,Reflux esophagitis
C0232197,Cardiac fibrillation
C0041747,Unintended pregnancy
C0877042,Graft loss
C0037301,Skin wrinkling
C0549369,Pancreatic enzymes increased
C1455705,Histiocytosis X of lung
C0041981,Uric acid level increased
C1096658,Urine phosphorus increased
C0008728,Allergic granulomatous angiitis
C0025362,Mental retardation
C0015256,Excoriation
C0270996,Eye swelling
C0029485,Other acne
C0037650,Somatoform disorder
C0007785,Cerebral infarction
C3203466,Acute enterocolitis
C0948807,Hepatic impairment
C0541802,Bicarbonate decreased serum
C0038941,Postoperative wound infection
C0677600,Stridor inspiratory
C0221245,Skin fissures
C0016199,Flank pain
C0034063,Pulmonary oedema
C0233746,Perceptual disturbance
C0221271,Elastosis perforans
C0026821,Cramp muscle
C2712054,Dyspnoea at rest
C0234238,Ache
C0263912,Rotator cuff syndrome
C0024437,Macular degeneration
C1611157,Hepatic infiltration eosinophilic
C0346392,Choroidal nevus
C0029118,Opportunistic infection
C0008497,Choriocarcinoma
C0085569,Acidosis hyperchloraemic
C0016977,Gallbladder disorder
C0587094,Breast calcifications
C0496899,Brain neoplasm benign
C1112489,Corneal irritation
C0417744,Mosquito bite
C0237938,Gastrointestinal ulcer
C0857189,Raised serum uric acid
C0002886,Anaemia macrocytic
C0037284,Skin lesion
C0948765,Cyclosporine toxicity
C0085619,Orthopnoea
C1699324,Pharyngeal mucositis
C0014549,Grand mal convulsion
C0151694,Hemorrhage of colon
C0041825,Tympanic membrane disorder
C0235013,Hypervigilance
C0043094,Weight increased
C0376358,Prostate cancer
C0042769,Viral infection
C0521854,Drug tolerance decreased
C0343495,Lockjaw
C0014236,Endophthalmitis
C0027932,Neurosis
C0259972,Ketogenic diet
C0221046,Carotid sinus syndrome
C1142498,Application site excoriation
C0152198,Accommodation disorder
C0751249,Chronic insomnia
C0854679,Needle injury
C0017574,Gingivitis
C0270921,Axonal neuropathy
C0857160,Numbness in leg
C0007196,Restrictive cardiomyopathy
C0043145,Whiplash injury
C0011053,Deafness
C0151611,Electroencephalogram abnormal
C0857501,Acute schizophrenia
C0848309,Rhinitis perennial
C0476280,Musculoskeletal chest pain
C0008033,Pleuritic pain
C0033777,Pruritus genital
C0020626,Hypoparathyroidism
C0265783,Pulmonary hypoplasia
C0155616,Secondary hypertension
C0522055,Electrocardiogram abnormal
C0235972,Retinal deposits
C0232208,Nodal rhythm
C0221752,Blood urine
C0151578,Creatinine increased
C2609319,Papulopustular rash
C0022116,Ischaemia
C0007078,Carbuncle
C0156279,Urethral syndrome
C0235522,Vein disorder
C0863079,Ocular stinging
C0400839,Rectal ulcer
C0856120,Multiple sclerosis relapse
C0155709,Atrial fibrillation and flutter
C0038045,Sprain
C0007114,Skin cancer
C0856053,Leukemia secondary
C0235229,Ciliary muscle spasm
C0267055,Erosive oesophagitis
C0041428,Conjoined twins
C0029191,Orchitis
C0345903,Anal skin tags
C0020295,Hydronephrosis
C0948281,Malignant syndrome NOS
C0854101,Urine sodium increased
C0032584,Polyp
C0745103,Type IIa hyperlipidaemia
C0020438,Hypercalciuria
C0206669,Hepatocellular adenoma
C0240066,Iron deficiency
C0020546,Hypertensive crisis
C0856136,Fatigue aggravated
C0850001,Heaviness of head
C0000832,Premature separation of placenta
C0016204,Flatulence
C0410480,Avascular necrosis femoral head
C2609096,Genital hypoaesthesia
C0542519,Renal agenesis
C0236816,Acute stress disorder
C0019189,Chronic hepatitis
C0240840,Pulse pressure decreased
C0015674,Chronic fatigue syndrome
C0151538,Buccoglossal syndrome
C0854171,Temperature regulation disorder
C1287298,Urine output
C0013362,Dysarthria
C0007302,Chondropathy
C0240925,Salivary gland swelling
C0346156,Benign breast neoplasm
C1262006,Sinusitis bacterial
C1859270,Slow speech
C0151721,Hypogonadism male
C0263492,Ingrown hair
C0010038,Corneal opacity
C0162834,Skin hyperpigmentation
C0022581,Acquired keratoderma
C0549363,Hot dry skin
C0014745,Palmar erythema
C0743516,Endometrial thickening
C1704431,Electrolyte disturbance
C0347602,Retinal injury
C0751837,Ataxic gait
C0235964,Renal dysgenesis
C0857493,Upper gastrointestinal symptoms
C0162287,Abnormal faeces
C1096403,Left ventricular ejection fraction decreased
C1960509,Epidural lipomatosis
C0549262,Rebound effect
C0270736,Essential tremor
C0005745,Eyelid ptosis
C0009492,Compartment syndrome
C0221152,Obstipation
C0004044,Asphyxia
C0152063,Streptobacillary fever
C1331543,Puerperal pyrexia
C0014863,Oesophageal spasm
C0043251,Trauma
C0014038,Encephalitis
C2242496,Parotid gland inflammation
C0345217,Cloacal exstrophy
C0024198,Lyme disease
C0001403,Addison's disease
C0860866,Potassium low
C0235639,Urine abnormality
C0920102,Phosphorus low
C0439857,Dependence
C1262760,Drug-induced hepatitis
C0242420,Retinal oedema
C0020507,Hyperplasia
C0235347,Black hairy tongue
C0741494,Bilirubin total increased
C0232933,Menstrual cycle abnormal
C0236106,Photosensitivity allergic reaction
C0549288,Pelvic venous thrombosis
C1740836,Acute migraine
C0153251,Respiratory moniliasis
C0221264,Cheilosis
C0242225,Colour blindness
C0018129,Transplant rejection
C0740482,Hypotension orthostatic symptomatic
C0158266,Intervertebral disc degeneration
C0036916,Sexually transmitted disease
C1262195,Echoacousia
C0019196,Hepatitis C
C1167779,Neutropenic infection
C0162291,Retinal ischaemia
C0520893,Localized exfoliation
C1096275,Increased viscosity of bronchial secretion
C0239978,Frequent bowel movements
C1112433,Thromboembolic stroke
C0600125,Electrocardiogram PR prolongation
C0038166,Staphylococcal skin infection
C0852952,Optic nerve cupping
C0004601,Back injury
C0026838,Muscle spasticity
C0235744,Breath holding
C0740464,Electrolytes NOS decreased
C1168174,Absolute neutrophil count decreased
C1735348,Anal irritation
C0311394,Walking disability
C0233401,Psychiatric symptom
C0919582,Sudden onset of sleep
C0277585,Drug intolerance
C0026633,Congenital oral malformation
C0020502,Hyperparathyroidism
C0007873,Cervix neoplasm
C0860210,Granulomatous liver disease
C0154769,Myopathy toxic
C0239150,Creatinine low
C0855247,Sleep attacks
C0235014,Fontanelle bulging
C0424332,Breath holding attack
C0877095,Application site haematoma
C0085437,Meningitis bacterial
C0348801,"Pneumonia due to Streptococcus, group b"
C0239987,Immunoglobulin G low
C0235832,Hernia congenital
C0859062,Serum bilirubin increased
C0277589,Found dead (cause undetermined)
C0948168,Bone marrow toxicity
C0026650,Movement disorder
C0853314,Soft tissue inflammation
C0023891,Cirrhosis alcoholic
C0023885,Liver abscess
C0338908,Anxiety depression
C0233762,"Hallucination, auditory"
C0476337,Blood gases abnormal
C1392046,Cardiovascular insufficiency
C0036502,Sebaceous gland disorder
C0020651,Orthostatic hypotension
C0745744,End stage liver disease
C0232115,Venous pressure increased
C0151888,Hyporeflexia
C0032533,Polymyalgia rheumatica
C0162810,Hypertrophic scar
C0022541,Kearns-Sayre syndrome
C0085654,Injection site granuloma
C0152029,Sinus congestion
C0022602,Actinic keratosis
C0001849,AIDS dementia complex
C1142295,Drug-induced cough
C0014742,Erythema multiforme
C0023440,Erythroleukaemia
C0236080,Vaginal discomfort
C2004435,Intestinal ischaemia
C0949691,Spondyloarthropathy
C0014488,Epicondylitis
C0019214,Hepatosplenomegaly
C0085576,Microcytic anaemia
C0427457,Red blood cell count decreased
C0039504,Tendon injury
C0010709,Cyst
C0004691,Balanoposthitis
C0151900,Serum iron increased
C0473237,Frank hematuria
C0948266,Latent tetany
C0235889,Arthritis aggravated
C0679048,Obsessive thoughts
C0030846,Penis disorder
C0234215,Discomfort
C0235896,Lung infiltration
C0022593,Keratosis
C0749389,Pharyngeal lesion
C0154946,Acute angle-closure glaucoma
C0426747,Anal haemorrhage
C0003537,Aphasia
C0009024,Clonus
C0003175,Anthrax
C0395005,Polydipsia psychogenic
C0034734,Raynaud's disease
C0235821,Therapeutic response increased
C0267028,Lip pain
C0262493,Gallbladder polyp
C0086066,Coryza
C0013363,Dysautonomia
C0158570,Vascular anomaly
C0025160,Megacolon
C0948643,Hyperuricosuria
C0035204,Respiratory disorder
C0341012,Oral herpes
C0019158,Hepatitis
C0043250,Wound
C1963897,Low birth weight baby
C0849925,Ventricular failure
C0859229,Migration of implant
C0006846,Skin candida
C0474395,Increased activity
C0343263,Chondrolysis
C0206061,Interstitial pneumonia
C0853150,Nerve conduction studies abnormal
C0263962,Olecranon bursitis
C0006079,Bowen's disease
C0042850,Vitamin B complex deficiency
C0006142,Breast cancer
C0541941,Erection increased
C0152915,Disseminated tuberculosis
C0877183,Nail bed tenderness
C0008049,Varicella
C0401151,Chronic diarrhea
C0232726,Rectal tenesmus
C0860703,Serum total protein decreased
C0235280,Ototoxicity
C0427160,Parkinsonian gait
C0855235,Feelings of worthlessness
C0085423,Gram-negative bacterial infection NOS
C0238874,Antineutrophil cytoplasmic antibody positive
C0852733,Completed suicide
C0236048,Gastric polyps
C0239337,Limb deformity
C0700594,Radiculopathy
C0549463,X-linked lymphoproliferative syndrome
C0576702,Lhermitte's sign
C0020538,Hypertension
C1442968,Anastomotic ulcer
C2607947,Deafness unilateral
C0035455,Rhinitis
C0948429,Diuretic effect
C0919777,Band neutrophil count increased
C0403645,Atonic urinary bladder
C0877373,Advanced cancer
C1257843,Pseudomembranous colitis
C0040038,Thromboembolism
C0334634,Mantle cell lymphoma
C0860811,Antidiuretic hormone abnormality
C0404445,Ovarian atrophy
C1276118,Urticaria recurrent
C0544618,Orthostatic hypertension
C0341751,Bladder necrosis
C0085819,Antibiotic associated colitis
C0878773,Hypertonic bladder
C0154841,Central retinal vein occlusion
C0268000,Fluid retention
C0278678,Metastatic renal cell carcinoma
C0027720,Nephrosis
C0221252,Eruptive xanthoma
C0852679,Paraesthesia NEC
C0027769,Nervousness
C0595861,Parasuicide
C0340861,Pulseless electrical activity
C0919560,Stent occlusion
C0086692,Benign neoplasm
C0029095,Opioid abuse
C0151588,Deafness transitory
C0239385,Paresthesia of limbs
C0003126,Anosmia
C0018924,Haemarthrosis
C0036529,Cardiomyopathy secondary NOS
C0522046,Cough suppression
C0559546,Adverse reaction
C0152096,Trisomy 18
C0744235,Fungal sepsis
C0013428,Dysuria
C0012254,Digitalis toxicity
C0302507,Parainfluenzae virus infection
C2242575,Compulsive shopping
C0854095,Drug level changed
C0423224,Sunken eyes
C0566951,Vaginal ulceration
C1167677,Infrequent bowel movements
C0151767,Liver tenderness
C0085697,Pyelonephritis chronic
C3160756,Infection reactivation
C0860749,Blood neutrophil count decreased
C0232841,Bladder dysfunction
C0457798,Dermatitis eyelid
C0233488,Feeling of despair
C0020676,Hypothyroidism
C0080274,Urinary retention
C0151730,Drug effect increased
C0861120,Albumin urine increased
C0037822,Speech disorder
C0267406,Infarction mesenteric
C0233794,Memory impairment
C1096303,Lipase abnormal
C0877398,Anaemia postoperative
C1852242,AION
C0267925,Bile duct stenosis
C0521516,Polymyalgia
C0392196,Injection site urticaria
C3267156,Operative bleeding
C0920235,Psoriatic plaque
C1274926,Stinging skin
C1536052,Oral mucosal exfoliation
C0152165,Persistent vomiting
C0334044,Dysplasia
C0743072,Psychosis depressive
C0033860,Psoriasis
C1504435,Electrocardiogram QT interval abnormal
C0740471,Creatinine abnormal NOS
C0151662,Gamma-glutamyltransferase increased
C0549447,Urine odour foul
C1697642,Puncture site pain
C1323189,Dermatitis infected
C0027627,Metastasis
C0497552,"Unspecified congenital anomaly of brain, spinal cord, and nervous system"
C0549293,Nasal soreness
C0240292,Mg++ increased
C2718128,Nasal inflammation
C0026948,Mycosis fungoides
C3495440,Bleeding breakthrough
C1879328,"Blindness, both eyes"
C0393761,Middle insomnia
C1261989,Hepatic enzyme decreased
C0236993,Other sleep disturbances
C0740441,Acute diarrhea
C1142178,Intestinal stoma complication
C0151879,Electrocardiogram QT shortened
C0018520,Breath odour
C0858600,Taste sweet
C0030508,Parasomnia
C0270795,Monoparesis
C0221776,Oral pain
C0852919,Animal scratch
C1141861,Procedural complication
C1167785,Haemorrhagic urticaria
C0030781,Peliosis hepatis
C0423273,Scleral thinning
C0949059,Large intestine polyp
C1264610,Infectious peritonitis
C3495920,Lacrimal structural disorder
C0029928,Ovarian disorder
C0086981,Syndrome sicca
C0030446,Ileus paralytic
C3495917,Advanced breast cancer
C0521507,Injection site ulcer
C0333559,Lacunar infarction
C3160741,Toxicity to various agents
C0031046,Pericarditis
C0747256,Infection parasitic
C0027531,Neck injury
C0700363,Rhythm idioventricular
C0027429,Nasal obstruction
C0920108,Fasting blood glucose increased
C0425669,Abdominal aortic bruit
C0849835,Lip haemorrhage
C1328327,Gastrooesophageal sphincter insufficiency
C0016751,Fructose intolerance
C0040822,Tremor
C1868769,Anaphylactoid syndrome of pregnancy
C0234199,Pallanesthesia
C0549310,Vaginal mycosis
C0473311,Haemorrhagic ovarian cyst
C3665609,Conjunctival xerosis
C0858118,Plasma creatinine increased
C0152128,Drug withdrawal syndrome
C0235068,Scintillating scotoma
C0855624,Aspartate aminotransferase normal
C0281778,Anal abscess
C0683416,Depersonalization syndrome
C1096458,Vascular occlusion
C0008039,Cheyne-Stokes respiration
C1699201,Infusion site thrombophlebitis
C1735864,Administration site infection
C0151541,Capillary fragility increased
C1961112,Decompensation cardiac
C0031350,Pharyngitis
C0029453,Osteopenia
C3248383,Logorrhoea
C0522251,Sinus pain
C2945586,Bladder irritation
C0151579,Crystalluria
C3495916,Myocardial hypertrophy
C0948594,Musculoskeletal discomfort
C0853776,Blood albumin increased
C1740832,AML progression
C0549356,Inflicted injury
C1145628,Unspecified disorder of autonomic nervous system
C0220650,Brain cancer metastatic
C0920184,Fundic gland polyp
C0740425,Taste altered
C0011884,Diabetic retinopathy
C0334040,Extraskeletal ossification
C0520888,Electrocardiogram T wave inversion
C0034065,Pulmonary embolism
C0023510,White blood cell disorder
C0026640,Oral neoplasm
C0234708,Intraocular pressure increased
C0023501,Leukaemoid reaction
C0393847,Multifocal motor neuropathy
C0027726,Nephrotic syndrome
C0019065,Peritoneal haemorrhage
C0036358,Schizophreniform disorder
C0948257,Immunosuppressant drug level increased
C0679403,Vascular stenosis
C0027059,Myocarditis
C0520459,Necrotizing enterocolitis
C0017675,Glossitis
C0858259,Nasal discomfort
C0259799,Punctate keratitis
C0863090,Allergic skin reaction
C3203485,Orthostatic dysregulation
C0021345,Infectious mononucleosis
C0311223,Frozen shoulder
C0853748,Blood electrolytes abnormal
C0858581,Numbness generalized
C0265122,Pericardial disease
C0029882,Otitis media
C0234369,Trembling
C0858794,Application site warmth
C0429774,Residual urine volume
C0231875,Wheezing expiratory
C0007855,Cervical polyp
C0520837,Forced expiratory volume decreased
C0009062,Clostridial infection
C0595928,Serum calcium increased
C0151205,Periorbital oedema
C0009376,Colonic polyp
C0235018,Localised numbness
C0162565,Porphyria acute
C0392168,Emprosthotonus
C1167661,Cerebral vasoconstriction
C0221395,Erythropenia
C0020581,Hyphaema
C0042790,Disorder sight
C0232495,Abdominal pain lower
C0235893,Allergy aggravated
C0009766,Conjunctivitis allergic
C0041782,Deficiency anaemia
C1299624,Postural orthostatic tachycardia syndrome
C0948484,Anal discomfort
C0151603,Generalised oedema
C0234909,Nail changes
C0023531,Leukoplakia
C0235004,Head pressure
C0152020,Gastric atony
C1306792,Red man syndrome
C0152002,Renal vasculitis
C0151618,Embolus leg
C0853008,Parkinson's disease aggravated
C0151629,Fixed eruption
C0151661,Peripheral gangrene
C0003860,Arteritis
C0079487,Helicobacter infection
C1306341,Mental disability
C0019209,Hepatomegaly
C0520861,Venous pressure jugular increased
C0006107,Concussion
C1384494,Metastatic carcinoma
C0221155,Systolic hypertension
C0239113,Coombs test positive
C1696685,Intentional drug misuse
C1504343,Acarodermatitis
C0745153,Hypoglycaemic episode
C0233818,Judgement impaired
C0018021,Goitre
C0853749,Blood magnesium increased
C0085694,Cholecystitis chronic
C0234192,Feeling cold
C0243065,Aplasia
C0042170,Vogt-Koyanagi-Harada syndrome
C1142257,Incision site pain
C1527405,Erythrocytosis
C0014356,Enterocolitis
C0877690,Renal graft loss
C1956346,Coronary artery disease
C0272118,Warm type haemolytic anaemia
C3536683,Ovulation inhibited
C0015967,Body temperature increased
C0016842,Pectus excavatum
C1868980,Pharmacokinetic interaction
C0857305,Thrombocytopenic purpura
C0522214,Visual evoked potentials abnormal
C0853754,Blood osmolarity increased
C0541887,Discomfort rectal
C0086565,Hepatic function abnormal
C0085636,Photophobia
C0267158,Reflux gastritis
C2004489,Regurgitation
C0456677,Total spinal block
C0027794,Neural tube defect
C0151905,Alanine aminotransferase increased
C0919625,Blood phosphorus increased
C0853800,Contrast media reaction
C0155320,Blindness cortical
C0742965,Eosinophilic cystitis
C0857386,Nocturnal confusion
C0006434,Burn
C0002963,Prinzmetal angina
C0042487,Venous thrombosis
C0947912,Myasthenia
C0010823,Cytomegalovirus infection
C1096262,Escherichia bacteraemia
C0858970,Carcinogenicity
C3495950,Cochlear toxicity
C0233514,Abnormal behaviour
C0151517,Atrioventricular block complete
C0018843,Heat stroke
C0033036,Supraventricular extrasystoles
C0520587,Vulvovaginal discomfort
C0085684,Footdrop
C0221269,Pseudolymphoma
C0243001,Abdominal abscess
C1535893,Orthostatic intolerance
C0149516,Chronic sinusitis
C0024236,Lymphoedema
C0701810,Long-term memory loss
C0031538,Tight foreskin
C0021775,Intermittent claudication
C0013378,Dysgeusia
C0151577,Creatinine renal clearance decreased
C0233973,Painful erection
C0151489,Arterial anomaly
C0029574,Other dermatoses
C0235453,Steroid withdrawal syndrome
C0205204,Scab
C0741453,Bedridden
C0032529,Genetic polymorphism
C0242979,Muscle fatigue
C0267166,Gastroduodenitis
C0919715,Lupus-like syndrome
C0458219,Complex regional pain syndrome
C0857236,Rash both legs
C0852885,Bucking
C0853662,Oestrogen deficiency
C0519063,Pulmonary lymphoma
C1527336,Sjogren's syndrome
C0034194,Pyloric stenosis
C0178282,Abdominal hernia
C0151613,Electrolyte abnormality
C0392620,Alcohol poisoning
C0042024,Urinary incontinence
C0039496,Temporomandibular joint syndrome
C0919662,Menstrual cycle prolonged
C0235756,Semen abnormal
C0267953,Pancreatic necrosis
C0020175,Hunger
C0235339,Mouth irritation
C0039446,Telangiectasia
C0029927,Ovarian cyst
C3495797,Peripheral artery stenosis
C0019193,Hepatitis toxic
C0277899,Pulse absent
C0006266,Bronchospasm
C0149512,Acute sinusitis
C0221201,Rash macular
C0376545,Haematological malignancy
C0238154,Epidural haemorrhage
C0278080,Dependence physiological
C0555358,Morbid thoughts
C0178421,Fibroadenoma of breast
C0270458,Psychotic depression
C3241958,Myocardial disorder
C0341505,Chemical peritonitis
C0730362,Maculopathy
C0035235,Respiratory syncytial virus infection
C0221032,Congenital generalised lipodystrophy
C0085692,Cystitis haemorrhagic
C0236082,Vaginal pain
C0919572,Agitation postoperative
C0235296,Epigastric pain not food-related
C1444680,Posterior capsule opacification
C0011334,Dental caries
C0041956,Ureteric obstruction
C0032708,Porphyrin metabolism disorder
C0003834,Arterial insufficiency
C0030552,Paresis
C0948733,Abdominal spasm
C0232292,Chest tightness
C0013528,Echolalia
C0347197,Oral neoplasm benign
C0026718,Mucormycosis
C0010037,Corneal oedema
C0007102,Colon cancer
C0877144,Spontaneous penile erection
C0021313,Kidney infection
C0423282,Anterior chamber cell
C0017636,Glioblastoma
C0423172,Dacryocanaliculitis
C0853203,Smear cervix normal
C0239234,Low set ears
C0340952,Secondary anemia
C1262005,Ischaemic cerebral infarction
C0014179,Endometritis
C0086769,Panic attack
C0344375,Stomach cramps
C0007166,Cardiac output decreased
C0042063,Congenital genitourinary abnormality
C0333650,Fat atrophy
C0015930,Foetal distress syndrome
C0085166,Vaginitis bacterial
C0410158,Muscle damage
C0235287,Dysosmia
C0281361,Adenocarcinoma pancreas
C0032320,Pneumoperitoneum
C0877009,Muscle fibrosis
C1608953,Intestinal diaphragm disease
C0920195,Aphakic cystoid macular oedema
C0016382,Flushing
C0041912,Upper respiratory tract infection
C0401013,Fungal peritonitis
C0028817,Ochronosis
C0238796,Bone marrow granuloma
C0577628,Latex allergy
C0853026,Porphyria non-acute
C0853013,Diverticular perforation
C0856677,Accelerated hair loss
C0423234,Punctate epithelial erosion
C0041408,Turner's syndrome
C2973725,Pulmonary arterial hypertension
C0549209,Feeling jittery
C0085688,Breast engorgement
C0858667,Urinary protein increased
C1167945,Infusion site rash
C0042035,Micturition disorder
C1535939,Pneumocystis jirovecii pneumonia
C0858950,Mental aberration
C0150077,Skin breakdown
C0016034,Fibrocystic breast disease
C0920114,Urinary sediment abnormal
C0241633,Vaginal dryness
C0014868,Oesophagitis
C0232487,Abdominal discomfort
C1142524,Asymptomatic hyperlactatemia
C0342405,Pituitary infarction
C0232849,Bladder pain
C0455880,Poor urinary stream
C0002928,Spinal anaesthesia
C0011603,Dermatitis
C0000735,Abdominal neoplasm
C0021655,Insulin resistance
C1142117,Adnexa uteri pain
C0853760,Blood potassium increased
C0036980,Cardiogenic shock
C0455769,Energy increased
C2939420,Metastatic disease
C0853879,Breast cancer invasive NOS
C0235884,Gastric perforation
C0042131,Uterine disorder
C0848383,Eye ulcer
C0017601,Glaucoma
C0234894,Dermatitis acneiform
C0423006,Eye discharge
C0154933,Iris adhesions
C0856133,Back pain aggravated
C0920163,Idiopathic thrombocytopenia
C0520904,Nausea postoperative
C0040188,Tic
C0562057,Burning in throat
C0024137,Cutaneous lupus erythematosus
C0206178,Cytomegalovirus retinitis
C0151717,Skin hypertrophy
C0855977,Carotene decreased
C0009759,Conjunctival disorder
C0877134,Hernia pain
C0151705,Retroperitoneal haemorrhage
C0004936,Mental disorder
C0012359,Distention
C0549609,Dysfunction adrenal
C0234943,Application site anaesthesia
C0040997,Trigeminal neuralgia
C0238201,Iodism
C0151838,Circumoral paresthesia
C0027339,Nail disorder
C0036203,Cutaneous sarcoidosis
C0015923,Foetal alcohol syndrome
C0412784,Analgesic therapy
C0239233,Early satiety
C0919569,Airway complication of anaesthesia
C0025568,Metaplasia
C0410918,Tachycardia foetal
C0151490,Congenital central nervous system anomaly
C0919567,Uterine contractions during pregnancy
C0085584,Encephalopathy
C0747979,Increased prolactin level
