chembl_id,uniprot,mechanism,action_type
CHEMBL1201131,E0VDM3,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0W115,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0W2B1,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VHZ1,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VDR0,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VSD4,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VRD2,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VMV7,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0W389,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VHL8,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VSD5,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VCW9,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VM29,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VGV6,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VV39,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VUR0,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0V9R7,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VQ46,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VAD1,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VV52,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VMV6,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VED4,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VV72,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VQ45,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VZW4,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VJJ0,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VCA5,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VMW9,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VQ47,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VUR1,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0VV70,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL1201131,E0W4F7,Cytochrome P450 inhibitor,INHIBITOR
CHEMBL562,F2SZD3,Tubulin inhibitor,INHIBITOR
CHEMBL562,F2SG63,Tubulin inhibitor,INHIBITOR
CHEMBL562,F2SZ02,Tubulin inhibitor,INHIBITOR
CHEMBL685,C4PKY4,Tubulin inhibitor,INHIBITOR
CHEMBL685,C4PKZ2,Tubulin inhibitor,INHIBITOR
CHEMBL685,C4PKZ6,Tubulin inhibitor,INHIBITOR
CHEMBL625,C4PKY4,Tubulin inhibitor,INHIBITOR
CHEMBL625,C4PKZ2,Tubulin inhibitor,INHIBITOR
CHEMBL625,C4PKZ6,Tubulin inhibitor,INHIBITOR
CHEMBL1483,C4PKY4,Tubulin inhibitor,INHIBITOR
CHEMBL1483,C4PKZ2,Tubulin inhibitor,INHIBITOR
CHEMBL1483,C4PKZ6,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1L5G6,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1L7Y0,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1L005,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1LCS0,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1L4P8,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1L7U3,Tubulin inhibitor,INHIBITOR
CHEMBL1483,F1L8A5,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1L5G6,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1L7Y0,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1L005,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1LCS0,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1L4P8,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1L7U3,Tubulin inhibitor,INHIBITOR
CHEMBL685,F1L8A5,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1L5G6,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1L7Y0,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1L005,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1LCS0,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1L4P8,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1L7U3,Tubulin inhibitor,INHIBITOR
CHEMBL625,F1L8A5,Tubulin inhibitor,INHIBITOR
CHEMBL1282,Q9NYK1,Toll-like receptor 7 agonist,AGONIST
CHEMBL1690,Q9NYK1,Toll-like receptor 7 antagonist,ANTAGONIST
CHEMBL104,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1201049,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL638,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL157101,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL91,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL64391,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1714574,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1559,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL106,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1200348,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1200438,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1397,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1200725,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1200398,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL1200836,P10613,Cytochrome P450 51 inhibitor,INHIBITOR
CHEMBL122,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL1316,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL599,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL1070,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL865,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL118,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL622,P35354,Cyclooxygenase-2 inhibitor,INHIBITOR
CHEMBL2218896,P21554,Cannabinoid CB1 receptor agonist,AGONIST
CHEMBL465,P21554,Cannabinoid CB1 receptor agonist,AGONIST
CHEMBL754,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL5314375,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL2079793,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL1200850,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL182,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL184,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL1200454,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL1090,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL1200380,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL880,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL1201110,P04293,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR
CHEMBL1668,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL772,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL1200515,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL117785,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL3989844,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL3544971,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL3544906,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL1200782,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL612,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL1201178,Q05940,Synaptic vesicular amine transporter inhibitor,INHIBITOR
CHEMBL2218878,P16184,Dihydrofolate reductase inhibitor,INHIBITOR
CHEMBL98,Q92769,Histone deacetylase 2 inhibitor,INHIBITOR
CHEMBL282042,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL163,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL1205,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL116,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL1200734,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL114,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL729,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL222559,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL1201127,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL1735,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL1200678,Q72874,Human immunodeficiency virus type 1 protease inhibitor,INHIBITOR
CHEMBL1083385,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL1717,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL398435,Q9H244,Purinergic receptor P2Y12 negative allosteric modulator,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL1201773,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL1200803,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1240,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1768,P08172,Muscarinic acetylcholine receptor M2 agonist,AGONIST
CHEMBL1201765,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1200935,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL517712,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL2146146,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL3084748,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1231,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1133,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1722209,P08172,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST
CHEMBL1946170,P07949,Tyrosine-protein kinase receptor RET inhibitor,INHIBITOR
CHEMBL1200485,P07949,Tyrosine-protein kinase receptor RET inhibitor,INHIBITOR
CHEMBL1567,P07949,Tyrosine-protein kinase receptor RET inhibitor,INHIBITOR
CHEMBL24828,P07949,Tyrosine-protein kinase receptor RET inhibitor,INHIBITOR
CHEMBL2108667,P11836,B-lymphocyte antigen CD20 binding agent,BINDING AGENT
CHEMBL1201576,P11836,B-lymphocyte antigen CD20 binding agent,BINDING AGENT
CHEMBL1201836,P11836,B-lymphocyte antigen CD20 binding agent,BINDING AGENT
CHEMBL1201604,P11836,B-lymphocyte antigen CD20 binding agent,BINDING AGENT
CHEMBL1201733,Q08881,Tyrosine-protein kinase ITK/TSK inhibitor,INHIBITOR
CHEMBL1201121,Q9RET4,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201121,Q75YK0,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201121,Q75YD8,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201121,Q54618,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201121,Q75Y54,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201121,Q75Y37,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201116,Q9RET4,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201116,Q75YK0,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201116,Q75YD8,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201116,Q54618,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201116,Q75Y54,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1201116,Q75Y37,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1134,P02708,Muscle-type nicotinic acetylcholine receptor partial agonist,PARTIAL AGONIST
CHEMBL1134,P07510,Muscle-type nicotinic acetylcholine receptor partial agonist,PARTIAL AGONIST
CHEMBL1134,P11230,Muscle-type nicotinic acetylcholine receptor partial agonist,PARTIAL AGONIST
CHEMBL1134,Q07001,Muscle-type nicotinic acetylcholine receptor partial agonist,PARTIAL AGONIST
CHEMBL1134,Q04844,Muscle-type nicotinic acetylcholine receptor partial agonist,PARTIAL AGONIST
CHEMBL1200757,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200757,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200757,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200757,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200757,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200641,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200641,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200641,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200641,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200641,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200993,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200993,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200993,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200993,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200993,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1237099,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1237099,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1237099,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1237099,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1237099,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200549,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200549,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200549,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200549,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200549,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200722,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200722,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200722,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200722,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200722,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200527,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200527,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200527,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200527,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200527,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1739,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1739,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1739,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1739,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1739,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL984,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL984,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL984,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL984,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL984,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200648,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200648,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200648,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200648,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200648,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL983,P02708,Muscle-type nicotinic acetylcholine receptor agonist,AGONIST
CHEMBL983,P07510,Muscle-type nicotinic acetylcholine receptor agonist,AGONIST
CHEMBL983,P11230,Muscle-type nicotinic acetylcholine receptor agonist,AGONIST
CHEMBL983,Q07001,Muscle-type nicotinic acetylcholine receptor agonist,AGONIST
CHEMBL983,Q04844,Muscle-type nicotinic acetylcholine receptor agonist,AGONIST
CHEMBL3989821,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL3989821,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL3989821,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL3989821,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL3989821,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200629,P02708,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200629,P07510,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200629,P11230,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200629,Q07001,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL1200629,Q04844,Muscle-type nicotinic acetylcholine receptor antagonist,ANTAGONIST
CHEMBL24828,P29317,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P29323,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P54756,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P54764,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P29322,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,Q9UF33,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,Q15375,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P54753,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P29320,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P54762,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P54760,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,P21709,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,O15197,Ephrin receptor inhibitor,INHIBITOR
CHEMBL24828,Q5JZY3,Ephrin receptor inhibitor,INHIBITOR
CHEMBL1308,P07327,Alcohol dehydrogenase class I inhibitor,INHIBITOR
CHEMBL1308,P00325,Alcohol dehydrogenase class I inhibitor,INHIBITOR
CHEMBL1308,P00326,Alcohol dehydrogenase class I inhibitor,INHIBITOR
CHEMBL24828,P04626,Epidermal growth factor receptor inhibitor,INHIBITOR
CHEMBL24828,P00533,Epidermal growth factor receptor inhibitor,INHIBITOR
CHEMBL24828,Q15303,Epidermal growth factor receptor inhibitor,INHIBITOR
CHEMBL24828,P21860,Epidermal growth factor receptor inhibitor,INHIBITOR
CHEMBL6067487,P91730,Glutamate-gated chloride channel modulator,MODULATOR
CHEMBL6067487,Q25634,Glutamate-gated chloride channel modulator,MODULATOR
CHEMBL1341,P23415,Glycine receptor (alpha-1/beta) agonist,AGONIST
CHEMBL1341,P48167,Glycine receptor (alpha-1/beta) agonist,AGONIST
CHEMBL1200733,P23415,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1200733,P48167,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1257,P23415,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1257,P48167,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1200694,P23415,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1200694,P48167,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL931,P23415,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL931,P48167,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1256,P23415,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL1256,P48167,Glycine receptor (alpha-1/beta) positive modulator,POSITIVE MODULATOR
CHEMBL2103743,P52333,Janus Kinase (JAK) inhibitor,INHIBITOR
CHEMBL2103743,P23458,Janus Kinase (JAK) inhibitor,INHIBITOR
CHEMBL2103743,O60674,Janus Kinase (JAK) inhibitor,INHIBITOR
CHEMBL2103743,P29597,Janus Kinase (JAK) inhibitor,INHIBITOR
CHEMBL1200952,P31645,Monoamine transporter inhibitor,INHIBITOR
CHEMBL1200952,Q01959,Monoamine transporter inhibitor,INHIBITOR
CHEMBL1200952,P23975,Monoamine transporter inhibitor,INHIBITOR
CHEMBL781,P31645,Monoamine transporter inhibitor,INHIBITOR
CHEMBL781,Q01959,Monoamine transporter inhibitor,INHIBITOR
CHEMBL781,P23975,Monoamine transporter inhibitor,INHIBITOR
CHEMBL3989830,P31645,Monoamine transporter inhibitor,INHIBITOR
CHEMBL3989830,Q01959,Monoamine transporter inhibitor,INHIBITOR
CHEMBL3989830,P23975,Monoamine transporter inhibitor,INHIBITOR
CHEMBL1703,P03923,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O95299,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O00217,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P03901,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P56556,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P03886,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O95139,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O00483,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,Q86Y39,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P17568,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P03891,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O75306,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P03915,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P51970,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O43674,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P03905,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,P03897,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O14561,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O15239,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O43181,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O43676,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O43677,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O43678,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O43920,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O75251,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O75380,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
CHEMBL1703,O75438,Mitochondrial complex I (NADH dehydrogenase) inhibitor,INHIBITOR
